permno,adate,qdate,public_date,bm,pe_exi,ps,pcf,roa,roe,ptb,divyield,TICKER
86876,12/31/2010,9/30/2011,11/30/2011,1.032,14.315,0.376,17.833,0.116,0.127,1.47,,WCC
86876,12/31/2010,9/30/2011,12/31/2011,1.032,14.89,0.391,18.551,0.116,0.127,1.53,,WCC
86876,12/31/2010,9/30/2011,1/31/2012,1.032,17.663,0.464,22.004,0.116,0.127,1.814,,WCC
86876,12/31/2011,12/31/2011,2/29/2012,0.682,15.881,0.446,16.315,0.123,0.134,1.742,,WCC
86876,12/31/2011,12/31/2011,3/31/2012,0.682,16.492,0.463,16.943,0.123,0.134,1.809,,WCC
86876,12/31/2011,12/31/2011,4/30/2012,0.682,16.765,0.471,17.237,0.123,0.134,1.84,,WCC
86876,12/31/2011,3/31/2012,5/31/2012,0.577,13.965,0.412,13.359,0.127,0.142,1.58,,WCC
86876,12/31/2011,3/31/2012,6/30/2012,0.577,13.509,0.398,12.923,0.127,0.142,1.528,,WCC
86876,12/31/2011,3/31/2012,7/31/2012,0.577,13.077,0.385,12.51,0.127,0.142,1.479,,WCC
86876,12/31/2011,6/30/2012,8/31/2012,0.679,13.102,0.392,9.71,0.129,0.143,1.482,,WCC
86876,12/31/2011,6/30/2012,9/30/2012,0.679,12.971,0.388,9.612,0.129,0.143,1.467,,WCC
86876,12/31/2011,6/30/2012,10/31/2012,0.679,14.712,0.44,10.903,0.129,0.143,1.664,,WCC
86876,12/31/2011,9/30/2012,11/30/2012,0.715,14.209,0.433,9.91,0.131,0.143,1.581,,WCC
86876,12/31/2011,9/30/2012,12/31/2012,0.715,14.82,0.452,10.336,0.131,0.143,1.649,,WCC
86876,12/31/2011,9/30/2012,1/31/2013,0.715,16.029,0.489,11.179,0.131,0.143,1.784,,WCC
86876,12/31/2012,12/31/2012,2/28/2013,0.624,18.709,0.491,11.218,0.106,0.118,1.743,,WCC
86876,12/31/2012,12/31/2012,3/31/2013,0.624,18.382,0.487,11.108,0.106,0.118,1.726,,WCC
86876,12/31/2012,12/31/2012,4/30/2013,0.624,18.149,0.48,10.964,0.106,0.118,1.704,,WCC
86876,12/31/2012,3/31/2013,5/31/2013,0.601,16.429,0.483,10.558,0.121,0.133,1.703,,WCC
86876,12/31/2012,3/31/2013,6/30/2013,0.601,15.035,0.442,9.662,0.121,0.133,1.559,,WCC
86876,12/31/2012,3/31/2013,7/31/2013,0.601,16.765,0.493,10.774,0.121,0.133,1.738,,WCC
86876,12/31/2012,6/30/2013,8/31/2013,0.651,15.968,0.465,11.132,0.115,0.132,1.67,,WCC
86876,12/31/2012,6/30/2013,9/30/2013,0.651,16.565,0.483,11.549,0.115,0.132,1.732,,WCC
86876,12/31/2012,6/30/2013,10/31/2013,0.651,18.498,0.539,12.903,0.115,0.132,1.935,,WCC
86876,12/31/2012,9/30/2013,11/30/2013,0.608,18.333,0.522,13.661,0.112,0.13,1.849,,WCC
86876,12/31/2012,9/30/2013,12/31/2013,0.608,19.418,0.553,14.47,0.112,0.13,1.959,,WCC
86876,12/31/2012,9/30/2013,1/31/2014,0.608,17.689,0.504,13.181,0.112,0.13,1.784,,WCC
86876,12/31/2013,12/31/2013,2/28/2014,0.516,16.421,0.509,12.142,0.111,0.14,1.838,,WCC
86876,12/31/2013,12/31/2013,3/31/2014,0.516,15.851,0.492,11.721,0.111,0.14,1.775,,WCC
86876,12/31/2013,12/31/2013,4/30/2014,0.516,16.72,0.519,12.367,0.111,0.14,1.872,,WCC
86876,12/31/2013,3/31/2014,5/31/2014,0.575,18.449,0.505,13.487,0.108,0.122,1.787,,WCC
86876,12/31/2013,3/31/2014,6/30/2014,0.575,18.657,0.511,13.639,0.108,0.122,1.807,,WCC
86876,12/31/2013,3/31/2014,7/31/2014,0.575,16.952,0.464,12.393,0.108,0.122,1.642,,WCC
86876,12/31/2013,6/30/2014,8/31/2014,0.586,17.985,0.49,15.168,0.109,0.121,1.66,,WCC
86876,12/31/2013,6/30/2014,9/30/2014,0.586,16.758,0.456,14.133,0.109,0.121,1.547,,WCC
86876,12/31/2013,6/30/2014,10/31/2014,0.586,17.647,0.481,14.883,0.109,0.121,1.629,,WCC
86876,12/31/2013,9/30/2014,11/30/2014,0.649,16.918,0.471,13.312,0.11,0.122,1.623,,WCC
86876,12/31/2013,9/30/2014,12/31/2014,0.649,15.649,0.436,12.314,0.11,0.122,1.501,,WCC
86876,12/31/2013,9/30/2014,1/31/2015,0.649,13.708,0.382,10.787,0.11,0.122,1.315,,WCC
86876,12/31/2014,12/31/2014,2/28/2015,0.671,13.403,0.392,12.319,0.114,0.127,1.36,,WCC
86876,12/31/2014,12/31/2014,3/31/2015,0.671,13.492,0.395,12.401,0.114,0.127,1.369,,WCC
86876,12/31/2014,12/31/2014,4/30/2015,0.671,13.927,0.404,12.706,0.114,0.127,1.402,,WCC
86876,12/31/2014,3/31/2015,5/31/2015,0.707,14.063,0.402,10.79,0.109,0.122,1.452,,WCC
86876,12/31/2014,3/31/2015,6/30/2015,0.707,13.432,0.384,10.306,0.109,0.122,1.387,,WCC
86876,12/31/2014,3/31/2015,7/31/2015,0.707,12.008,0.338,9.073,0.109,0.122,1.221,,WCC
86876,12/31/2014,6/30/2015,8/31/2015,0.745,11.612,0.312,7.32,0.104,0.113,1.094,,WCC
86876,12/31/2014,6/30/2015,9/30/2015,0.745,9.641,0.259,6.078,0.104,0.113,0.908,,WCC
86876,12/31/2014,6/30/2015,10/31/2015,0.745,10.151,0.264,6.191,0.104,0.113,0.925,,WCC
86876,12/31/2014,9/30/2015,11/30/2015,1.084,10.537,0.265,7.046,0.1,0.106,0.953,,WCC
86876,12/31/2014,9/30/2015,12/31/2015,1.084,9.579,0.24,6.405,0.1,0.106,0.866,,WCC
86876,12/31/2014,9/30/2015,1/31/2016,1.084,8.855,0.222,5.922,0.1,0.106,0.801,,WCC
86876,12/31/2015,12/31/2015,2/29/2016,1.162,10.538,0.247,6.567,0.094,0.095,0.868,,WCC
86876,12/31/2015,12/31/2015,3/31/2016,1.162,13.079,0.307,8.15,0.094,0.095,1.077,,WCC
86876,12/31/2015,12/31/2015,4/30/2016,1.162,14.065,0.33,8.765,0.094,0.095,1.158,,WCC
86876,12/31/2015,3/31/2016,5/31/2016,0.982,14.297,0.329,9.065,0.091,0.092,1.086,,WCC
86876,12/31/2015,3/31/2016,6/30/2016,0.982,12.62,0.291,8.002,0.091,0.092,0.959,,WCC
86876,12/31/2015,3/31/2016,7/31/2016,0.982,13.662,0.315,8.662,0.091,0.092,1.038,,WCC
86876,12/31/2015,6/30/2016,8/31/2016,1.061,15.161,0.352,9.093,0.09,0.09,1.138,,WCC
86876,12/31/2015,6/30/2016,9/30/2016,1.061,14.998,0.399,10.328,0.09,0.09,1.293,,WCC
86876,12/31/2015,6/30/2016,10/31/2016,1.061,13.22,0.352,9.104,0.09,0.09,1.14,,WCC
86876,12/31/2015,9/30/2016,11/30/2016,0.729,31.435,0.445,10.167,0.087,0.046,1.514,,WCC
86876,12/31/2015,9/30/2016,12/31/2016,0.729,30.81,0.436,9.965,0.087,0.046,1.484,,WCC
86876,12/31/2015,9/30/2016,1/31/2017,0.729,32.731,0.464,10.586,0.087,0.046,1.577,,WCC
86876,12/31/2016,12/31/2016,2/28/2017,0.671,33.095,0.462,11.278,0.088,0.047,1.559,,WCC
86876,12/31/2016,12/31/2016,3/31/2017,0.671,33.119,0.462,11.286,0.088,0.047,1.561,,WCC
86876,12/31/2016,12/31/2016,4/30/2017,0.671,29.024,0.405,9.895,0.088,0.047,1.368,,WCC
86876,12/31/2016,3/31/2017,5/31/2017,0.655,30.423,0.407,11.075,0.086,0.046,1.343,,WCC
86876,12/31/2016,3/31/2017,6/30/2017,0.655,28.507,0.383,10.426,0.086,0.046,1.264,,WCC
86876,12/31/2016,3/31/2017,7/31/2017,0.655,25.498,0.342,9.325,0.086,0.046,1.131,,WCC
86876,12/31/2016,6/30/2017,8/31/2017,0.824,25.1,0.33,10.597,0.085,0.046,1.069,,WCC
86876,12/31/2016,6/30/2017,9/30/2017,0.824,28.98,0.381,12.235,0.085,0.046,1.234,,WCC
86876,12/31/2016,6/30/2017,10/31/2017,0.824,31.418,0.413,13.264,0.085,0.046,1.338,,WCC
86876,12/31/2016,9/30/2017,11/30/2017,0.837,16.982,0.412,18.768,0.084,0.085,1.345,,WCC
86876,12/31/2016,9/30/2017,12/31/2017,0.837,17.655,0.428,19.513,0.084,0.085,1.399,,WCC
86876,12/31/2016,9/30/2017,1/31/2018,0.837,17.655,0.428,19.513,0.084,0.085,1.399,,WCC
86876,12/31/2017,12/31/2017,2/28/2018,0.704,18.417,0.381,19.644,0.083,0.074,1.298,,WCC
86876,12/31/2017,12/31/2017,3/31/2018,0.704,18.358,0.38,19.581,0.083,0.074,1.294,,WCC
86876,12/31/2017,12/31/2017,4/30/2018,0.704,17.618,0.365,18.786,0.083,0.074,1.241,,WCC
86876,12/31/2017,3/31/2018,5/31/2018,0.779,16.766,0.354,18.087,0.084,0.075,1.227,,WCC
86876,12/31/2017,3/31/2018,6/30/2018,0.779,16.13,0.34,17.401,0.084,0.075,1.181,,WCC
86876,12/31/2017,3/31/2018,7/31/2018,0.779,17.232,0.363,18.59,0.084,0.075,1.261,,WCC
86876,12/31/2017,6/30/2018,8/31/2018,0.86,16.35,0.356,17.025,0.085,0.079,1.246,,WCC
86876,12/31/2017,6/30/2018,9/30/2018,0.86,16.43,0.358,17.108,0.085,0.079,1.252,,WCC
86876,12/31/2017,6/30/2018,10/31/2018,0.86,13.417,0.292,13.97,0.085,0.079,1.022,,WCC
86876,12/31/2017,9/30/2018,11/30/2018,0.83,13.253,0.306,10.285,0.086,0.084,1.046,,WCC
86876,12/31/2017,9/30/2018,12/31/2018,0.83,11.911,0.275,9.243,0.086,0.084,0.94,,WCC
86876,12/31/2017,9/30/2018,1/31/2019,0.83,13.002,0.3,10.09,0.086,0.084,1.026,,WCC
86876,12/31/2018,12/31/2018,2/28/2019,1.053,11.297,0.301,8.294,0.089,0.1,1.08,,WCC
86876,12/31/2018,12/31/2018,3/31/2019,1.053,10.998,0.293,8.074,0.089,0.1,1.051,,WCC
86876,12/31/2018,12/31/2018,4/30/2019,1.053,11.876,0.314,8.647,0.089,0.1,1.126,,WCC
86876,12/31/2018,3/31/2019,5/31/2019,0.987,9.716,0.258,7.706,0.088,0.097,0.895,,WCC
86876,12/31/2018,3/31/2019,6/30/2019,0.987,10.508,0.279,8.335,0.088,0.097,0.968,,WCC
86876,12/31/2018,3/31/2019,7/31/2019,0.987,10.527,0.279,8.349,0.088,0.097,0.969,,WCC
86876,12/31/2018,6/30/2019,8/31/2019,1.064,8.944,0.234,9.521,0.088,0.099,0.837,,WCC
86876,12/31/2018,6/30/2019,9/30/2019,1.064,9.478,0.248,10.089,0.088,0.099,0.887,,WCC
86876,12/31/2018,6/30/2019,10/31/2019,1.064,9.95,0.26,10.592,0.088,0.099,0.931,,WCC
86876,12/31/2018,9/30/2019,11/30/2019,1.173,10.237,0.266,9.205,0.085,0.098,0.939,,WCC
86876,12/31/2018,9/30/2019,12/31/2019,1.173,11.554,0.3,10.389,0.085,0.098,1.06,,WCC
86876,12/31/2018,9/30/2019,1/31/2020,1.173,9.418,0.245,8.469,0.085,0.098,0.864,,WCC
86876,12/31/2019,12/31/2019,2/29/2020,0.972,7.893,0.203,7.571,0.086,0.095,0.704,,WCC
86876,12/31/2019,12/31/2019,3/31/2020,0.972,4.446,0.114,4.264,0.086,0.095,0.397,,WCC
86876,12/31/2019,12/31/2019,4/30/2020,0.972,5.033,0.13,4.828,0.086,0.095,0.449,,WCC
86876,12/31/2019,3/31/2020,5/31/2020,2.463,6.594,0.167,6.142,0.081,0.092,0.592,,WCC
86876,12/31/2019,3/31/2020,6/30/2020,2.463,6.952,0.21,7.736,0.081,0.092,0.745,,WCC
86876,12/31/2019,3/31/2020,7/31/2020,2.463,7.697,0.232,8.565,0.081,0.092,0.825,,WCC
86876,12/31/2019,6/30/2020,8/31/2020,2.075,17.036,0.282,6.409,0.079,0.05,0.643,,WCC
86876,12/31/2019,6/30/2020,9/30/2020,2.075,16.007,0.265,6.022,0.079,0.05,0.604,,WCC
86876,12/31/2019,6/30/2020,10/31/2020,2.075,14.996,0.249,5.641,0.079,0.05,0.566,,WCC
86876,12/31/2019,9/30/2020,11/30/2020,1.7,24.156,0.317,6.197,0.08,0.05,0.872,,WCC
86876,12/31/2019,9/30/2020,12/31/2020,1.7,29.074,0.382,7.459,0.08,0.05,1.049,,WCC
86876,12/31/2019,9/30/2020,1/31/2021,1.7,28.189,0.37,7.232,0.08,0.05,1.017,,WCC
86876,12/31/2020,12/31/2020,2/28/2021,0.975,53.166,0.326,7.386,0.074,0.032,1.048,,WCC
86876,12/31/2020,12/31/2020,3/31/2021,0.975,57.305,0.352,7.98,0.074,0.032,1.133,,WCC
86876,12/31/2020,12/31/2020,4/30/2021,0.975,60.742,0.373,8.462,0.074,0.032,1.201,,WCC
86876,12/31/2020,3/31/2021,5/31/2021,0.894,73.497,0.371,8.45,0.074,0.037,1.378,,WCC
86876,12/31/2020,3/31/2021,6/30/2021,0.894,70.91,0.358,8.153,0.074,0.037,1.329,,WCC
86876,12/31/2020,3/31/2021,7/31/2021,0.894,73.414,0.371,8.44,0.074,0.037,1.376,,WCC
86876,12/31/2020,6/30/2021,8/31/2021,0.778,27.151,0.349,11.468,0.08,0.074,1.466,,WCC
86876,12/31/2020,6/30/2021,9/30/2021,0.778,26.756,0.344,11.301,0.08,0.074,1.445,,WCC
86876,12/31/2020,6/30/2021,10/31/2021,0.778,30.06,0.386,12.696,0.08,0.074,1.623,,WCC
86876,12/31/2020,9/30/2021,11/30/2021,0.701,24.727,0.358,21.022,0.086,0.082,1.536,,WCC
86876,12/31/2020,9/30/2021,12/31/2021,0.701,26.213,0.379,22.285,0.086,0.082,1.628,,WCC
86876,12/31/2020,9/30/2021,1/31/2022,0.701,24.281,0.351,20.642,0.086,0.082,1.508,,WCC
86876,12/31/2021,12/31/2021,2/28/2022,0.554,15.527,0.339,91.931,0.094,0.124,1.677,,WCC
86876,12/31/2021,12/31/2021,3/31/2022,0.554,16.599,0.362,98.282,0.094,0.124,1.793,,WCC
86876,12/31/2021,12/31/2021,4/30/2022,0.554,15.722,0.343,93.1,0.094,0.124,1.699,,WCC
86876,12/31/2021,3/31/2022,5/31/2022,0.668,12.36,0.333,-28.273,0.105,0.145,1.445,,WCC
86876,12/31/2021,3/31/2022,6/30/2022,0.668,10.541,0.284,-24.113,0.105,0.145,1.232,,WCC
86876,12/31/2021,3/31/2022,7/31/2022,0.668,12.583,0.339,-28.782,0.105,0.145,1.471,,WCC
